unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary,s.no,"name,_address_&_email_id_of_the_unit",contact_person_name_&_contact_no.,category_(manufacturer_/_supplier),product_name,stock_in_hand_(in_nos.),production_capacity_per_week_(_in_nos.),remarks
Gupta Hans and Tank,TN/MSME/Ll/233986,UDYAM-TN-30-23-0408790,Trading,Medium,General Merchandise,Krishnagiri,Krishnagiri Taluk,"89/914, Nadkarni Street, Ahmednagar 521009",Sudiksha Majumdar,9563901453,2018-04-25,2018-06-18,33MOCAM3998B1ZX,MOCAM3998B,19682965187,True,201793459.0,403194529.0,121.0,250606473.0,26627475.0,9507204.0,Canara Bank,512093,7.0,active,False,0.020642358071548784,1.241895917944496,INMAA4,7204,,,,,,,,
Sarkar Group,TN/MSME/ZF/821024,UDYAM-TN-06-22-0840884,Trading,Medium,General Merchandise,Kancheepuram,Kancheepuram Taluk,"09/42, Nori Path, Junagadh-253959",Dalaja Choudhary,00735806272,2019-11-26,2020-05-06,33KKNCP8279U2Z9,KKNCP8279U,69989437596,True,55193674.0,61364193.0,120.0,145934047.0,34339536.0,17004517.0,Federal Bank,676579,6.0,dormant,False,0.13888247517089264,2.644035745835655,INMAA4,6110,,,,,,,,
Raval Shan and Sane,TN/MSME/RM/857487,UDYAM-TN-25-23-0706108,Food Processing,Micro,Dal Mill,Tirunelveli,Tirunelveli Taluk,"H.No. 167, Sarkar Path, Navi Mumbai 447620",Alka Das,0668450620,2026-03-20,2026-08-26,33ZICAE5508Y1ZD,ZICAE5508Y,58303926160,True,912413.0,1838268.0,3.0,986489.0,105937.0,47371.0,State Bank of India,123991,0.0,struck_off,False,0.08636379893093639,1.0811869186432022,INMAA4,7108,,,,,,,,
Mohan Inc,TN/MSME/nC/220492,UDYAM-TN-28-23-0473847,Textile,Micro,Readymade Garments,Dindigul,Dindigul Taluk,"75/033, Jha Marg, Bijapur-209217",Shivani Lal,00314187762,2019-04-12,2019-08-06,33LCJPT9032X4ZK,LCJPT9032X,,False,1033397.0,2377210.0,4.0,1655936.0,0.0,370278.0,Punjab National Bank,978035,7.0,active,False,0.061401584645559885,1.6024199799302687,INMAA4,0803,,,,,,,,
Kibe Nagar and Bahri,TN/MSME/hW/173561,UDYAM-TN-04-23-0285018,Trading,Micro,Agricultural Produce,Kancheepuram,Kancheepuram Taluk,"647, Ratti, Meerut-378984",Jai Verma,02101565655,2024-04-21,2024-09-24,33HJTPF7276L6ZQ,HJTPF7276L,47589091425,True,1946396.0,2189033.0,3.0,2755225.0,775007.0,695938.0,ICICI Bank,613229,1.0,struck_off,False,0.1390421294400389,1.4155521281383645,INMAA4,6204,,,,,,,,
Sampath Dhillon and Nigam,TN/MSME/LI/562299,UDYAM-TN-17-21-0881453,Food Processing,Micro,Bakery Products,Erode,Erode Taluk,"64, Yogi Street, Jaipur-135536",Nathan Bhatti,3910349662,2016-05-23,2016-08-04,33CBJPK2861C1ZU,CBJPK2861C,86232020147,True,1031616.0,2120612.0,3.0,1173637.0,150244.0,146432.0,State Bank of India,723471,9.0,active,False,0.07968356475747758,1.1376684735405422,INMAA4,3004,,,,,,,,
Chaudhary Bajaj and Loyal,TN/MSME/Ay/680462,UDYAM-TN-04-22-0223343,Food Processing,Small,Spices,Vellore,Vellore Taluk,"H.No. 70, Pandya Chowk, Hajipur-628788",David Shankar,1150703734,2017-02-14,2017-07-26,33LIQCO3657W6ZQ,LIQCO3657W,73019895230,True,36232625.0,45340218.0,29.0,101630296.0,29433566.0,14556525.0,Federal Bank,451277,9.0,active,False,0.03837256683244401,2.804938808601364,INMAA4,5201,,,,,,,,
Chaudhary-Chana,TN/MSME/iy/498603,UDYAM-TN-19-23-0505767,Manufacturing,Micro,Metal Fabrication,Tiruppur,Dharapuram,"599, Kade Nagar, Jamnagar 090720",Chaman Dara,8346672336,2021-10-24,2022-04-09,33YTGAY5308O4ZX,YTGAY5308O,21633588769,True,1908200.0,3236767.0,10.0,5261826.0,1598531.0,270055.0,Canara Bank,144991,4.0,active,False,0.015825185202366383,2.7574813960800753,INITP6,8542,,,,,,,,
Jhaveri-Sachdeva,TN/MSME/kg/468727,UDYAM-TN-18-20-0651982,Handicraft,Small,General Products,Chennai,Alandur,"44, Swaminathan Street, Dehradun-383536",Aarna Keer,1841128457,2014-05-23,2014-07-28,33EBTAP3021S2ZY,EBTAP3021S,89033646009,True,45491934.0,93943846.0,12.0,30149941.0,5834892.0,7518803.0,Union Bank of India,455683,11.0,active,False,0.010647157942250685,0.6627535553885223,INNSA1,6204,,,,,,,,
Handa Gopal and Palla,TN/MSME/QI/088452,UDYAM-TN-07-22-0432127,Chemical,Micro,Cleaning Agents,Erode,Erode Taluk,"H.No. 41, Oommen Ganj, Bhatpara-073044",Reyansh Chaudhari,+917209635847,2024-10-03,2025-02-21,33DSUCQ8200C2ZC,DSUCQ8200C,,False,159596.0,359131.0,8.0,90952.0,0.0,16127.0,HDFC Bank,602668,1.0,active,False,0.07141373768413792,0.5698889696483621,INMAA4,0803,,,,,,,,
Konda Inc,TN/MSME/Ih/513320,UDYAM-TN-04-20-0538585,Export Oriented Unit,Medium,Garments,Vellore,Vellore Taluk,"40, Chowdhury Circle, Jalna 932431",Ishwar Bhatti,9376453751,2025-08-24,2026-01-05,33LPMCN9003T6Z4,LPMCN9003T,45293219040,True,203308284.0,316264412.0,125.0,127848768.0,103307093.0,25911816.0,HDFC Bank,142657,0.0,active,False,0.05719158918820596,0.6288419019856564,INMAA4,7204,,,,,,,,
Bath LLC,TN/MSME/Nb/718837,UDYAM-TN-03-22-0100452,Engineering,Micro,Machine Parts,Madurai,Madurai North,"402, Kota Circle, Bharatpur 593763",Anita Nagi,0039406757,2012-08-23,2012-11-09,33VBMCA1971D2ZZ,VBMCA1971D,,False,1520746.0,3447991.0,4.0,4083093.0,0.0,43801.0,Axis Bank,687199,13.0,dormant,False,0.12483517200871,2.6849276605034635,INMAA4,2601,,,,,,,,
Rao Ltd,TN/MSME/Fm/295691,UDYAM-TN-10-22-0117518,Handicraft,Micro,General Products,Krishnagiri,Krishnagiri Taluk,"24, Sathe, Vijayanagaram-422634",Shivansh Varma,5465140776,2017-04-22,2017-06-22,33AJMPT5408D4ZT,AJMPT5408D,72445316629,True,1226627.0,2648918.0,7.0,1316698.0,202563.0,360289.0,Canara Bank,165820,8.0,dormant,False,0.14053420312258208,1.0734298201490755,INMAA4,3004,,,,,,,,
Pant Shetty and Kapadia,TN/MSME/BS/554452,UDYAM-TN-34-21-0960427,Engineering,Micro,Forgings,Sivaganga,Sivaganga Taluk,"39, Bedi Street, Mirzapur 698911",Michael Bawa,+911198979063,2020-07-28,2020-11-24,33AUVAI8753B2ZR,AUVAI8753B,,False,363877.0,541594.0,3.0,1001616.0,0.0,240237.0,Indian Bank,527836,5.0,active,False,0.007560186458380652,2.7526224520923277,INMAA4,0803,,,,,,,,
Doshi-Gala,TN/MSME/lG/873995,UDYAM-TN-13-21-0002497,Leather,Micro,Leather Garments,Namakkal,Namakkal Taluk,"H.No. 60, Kannan Road, Gulbarga-023331",Manbir Gade,00980162454,2020-06-02,2020-11-15,33DGTFN2911O4ZS,DGTFN2911O,,False,815671.0,1004790.0,8.0,2330828.0,0.0,280132.0,Federal Bank,752012,5.0,active,False,0.09234170370025474,2.857558991308996,INMAA4,6403,,,,,,,,
Yogi-Lala,TN/MSME/gx/714838,UDYAM-TN-28-21-0032810,Export Oriented Unit,Small,Garments,Salem,Salem Taluk,"05, Raja, Danapur-351479",Ansh Bakshi,03280087682,2017-10-05,2018-03-18,33LTVAI3817R1Z5,LTVAI3817R,73358003120,True,30371711.0,48203287.0,23.0,61877900.0,38077429.0,8337045.0,Punjab National Bank,105529,8.0,active,False,0.026195206009960153,2.037353114547942,INMAA4,0901,,,,,,,,
Prabhakar Shan and Venkataraman,TN/MSME/Cg/456454,UDYAM-TN-23-23-0484251,Handicraft,Medium,General Products,Coimbatore,Coimbatore South,"H.No. 26, Balasubramanian, Pimpri-Chinchwad-949205",Samar Brar,06037315503,2025-07-21,2025-09-09,33XQGPW4929K4ZU,XQGPW4929K,,False,133721425.0,277532085.0,118.0,311874668.0,0.0,11043922.0,Union Bank of India,391659,0.0,active,False,0.1350304413213729,2.3322714965085063,INICJ4,5201,,,,,,,,
Nayar-Mahal,TN/MSME/ti/267340,UDYAM-TN-19-21-0523889,Export Oriented Unit,Micro,Gems & Jewellery,Tiruchirappalli,Tiruchirappalli Taluk,"99/234, Wable Nagar, Jamalpur-745765",Tara Chatterjee,5712174947,2014-02-04,2014-03-21,33QEXCO7171O6Z1,QEXCO7171O,59995859387,True,2205479.0,5450111.0,6.0,2520083.0,2159136.0,520593.0,Federal Bank,691995,12.0,active,False,0.041270565220311306,1.1426465633996061,INMAA4,6204,,,,,,,,
Sule Inc,TN/MSME/MR/498123,UDYAM-TN-16-21-0366068,Handicraft,Micro,General Products,Erode,Erode Taluk,"977, Bandi Road, Sikar-523094",Ekanta Pal,03920991285,2024-03-12,2024-07-28,33GKTFS2829F2ZI,GKTFS2829F,,False,519955.0,822254.0,5.0,1286189.0,0.0,198598.0,Indian Overseas Bank,422167,2.0,active,False,0.01987589050925463,2.4736544508659404,INMAA4,2601,,,,,,,,
Brahmbhatt Srinivas and Mukherjee,TN/MSME/Nc/135049,UDYAM-TN-30-23-0008420,Textile,Small,Hosiery,Tiruppur,Udumalaipettai,"53/242, Bhagat Nagar, Pune 224371",Xiti Bera,+915889858537,2013-03-15,2013-07-13,33RZZCW6028O6ZE,RZZCW6028O,,False,22851839.0,26255574.0,15.0,62853777.0,0.0,5858717.0,Federal Bank,013160,13.0,active,False,0.13880406738704343,2.750490977990874,INITP6,7108,,,,,,,,
Kant and Sons,TN/MSME/Ww/633220,UDYAM-TN-24-20-0387055,Handloom,Small,General Products,Tiruppur,Tiruppur North,"68/29, Banik Marg, Bhind 130844",Niharika Sankar,08324329635,2015-11-19,2016-03-12,33JPEPC1589K1ZE,JPEPC1589K,,False,16717944.0,38960746.0,49.0,27103493.0,0.0,6669677.0,Federal Bank,895903,10.0,active,False,0.11783503527907503,1.621221664577893,INITP6,8471,,,,,,,,
Singhal PLC,TN/MSME/lC/230081,UDYAM-TN-27-21-0580502,Trading,Small,General Merchandise,Tiruchirappalli,Tiruchirappalli Taluk,"273, Swamy, Phagwara-878518",Dalaja Sachar,6143596745,2018-06-23,2018-10-25,33BQWPJ2042Y1ZY,BQWPJ2042Y,11399827228,True,43006851.0,54175755.0,32.0,64185565.0,11985381.0,16627397.0,HDFC Bank,560854,7.0,dormant,False,0.13070027946707857,1.4924497727117942,INMAA4,2601,,,,,,,,
Aggarwal Group,TN/MSME/ux/798480,UDYAM-TN-38-21-0032231,Handicraft,Small,General Products,Namakkal,Namakkal Taluk,"H.No. 48, Palan Nagar, Indore 652677",Gayathri Goswami,+910795061903,2022-03-15,2022-06-02,33ICBPK2588P1ZR,ICBPK2588P,71665316391,True,9241613.0,19368616.0,22.0,14598837.0,5380418.0,3891802.0,Canara Bank,352996,4.0,active,False,0.029812853231518,1.579684953265193,INMAA4,0803,,,,,,,,
Loke Jani and Sehgal,TN/MSME/tb/806068,UDYAM-TN-20-22-0856521,Engineering,Micro,Forgings,Erode,Erode Taluk,"H.No. 100, Din Path, Ichalkaranji 205754",Leena Saraf,06835210812,2025-06-22,2025-10-12,33XWJFJ6255P4ZI,XWJFJ6255P,,False,663563.0,1267858.0,10.0,1135227.0,0.0,310766.0,Canara Bank,194705,0.0,active,False,0.08844024934977283,1.7108051533916147,INMAA4,8471,,,,,,,,
Kohli Borra and Dave,TN/MSME/Li/864175,UDYAM-TN-03-22-0461568,Textile,Small,Readymade Garments,Tirunelveli,Tirunelveli Taluk,"23, Sharaf Path, Silchar 123987",Aahana Yogi,8094439407,2024-03-29,2024-06-08,33DACFU5318P6Z7,DACFU5318P,,False,4270363.0,8776432.0,28.0,6104108.0,0.0,1000572.0,Axis Bank,219563,2.0,active,False,0.019207908931899657,1.4294119727058332,INMAA4,0803,,,,,,,,
Singh-Nayak,TN/MSME/vT/250813,UDYAM-TN-14-20-0184247,Export Oriented Unit,Micro,Leather Goods,Virudhunagar,Virudhunagar Taluk,"72/98, Dhar Marg, Panchkula 565611",Xiti Misra,01496451523,2024-10-06,2024-12-01,33ARXPU3313V2ZX,ARXPU3313V,68783652782,True,1111831.0,1631259.0,7.0,2482699.0,1884494.0,395371.0,HDFC Bank,844719,1.0,active,False,0.12100529264504033,2.2329823507349587,INMAA4,6110,,,,,,,,
Pandey Ltd,TN/MSME/sL/818197,UDYAM-TN-36-23-0928940,Handicraft,Micro,General Products,Vellore,Vellore Taluk,"H.No. 81, Arora Nagar, Sirsa 331185",Nitara Mishra,4392024930,2025-12-15,2026-02-25,33MRJPG4886D4ZF,MRJPG4886D,,False,1572433.0,2864121.0,10.0,2001021.0,0.0,41971.0,Bank of Baroda,520311,0.0,dormant,False,0.03464703633299968,1.2725636004840906,INMAA4,6403,,,,,,,,
Golla-Raja,TN/MSME/gs/591345,UDYAM-TN-08-23-0086451,Textile,Small,Knitted Fabric,Perambalur,Perambalur Taluk,"07, Minhas Road, Agartala-626124",Vivaan Sahota,01778743501,2021-02-02,2021-07-22,33XUHPY7147P2Z1,XUHPY7147P,,False,8125395.0,17476646.0,23.0,17740087.0,0.0,1049.0,Bank of Baroda,858871,5.0,active,False,0.021179937124255522,2.1832891816336315,INMAA4,3004,,,,,,,,
Hayer-Rau,TN/MSME/Zi/702520,UDYAM-TN-09-22-0896809,Food Processing,Micro,Spices,Virudhunagar,Virudhunagar Taluk,"H.No. 90, Chaudhari Street, Mangalore-877550",Meera Madan,5873170714,2022-04-02,2022-04-22,33IIKAO7058X4ZC,IIKAO7058X,,False,2080199.0,4383702.0,7.0,4243385.0,0.0,659405.0,Indian Bank,242328,4.0,active,False,0.041293625114086394,2.0398937793932217,INMAA4,6110,,,,,,,,
Sridhar LLC,TN/MSME/Th/945405,UDYAM-TN-16-21-0242112,Leather,Micro,Leather Footwear,Virudhunagar,Virudhunagar Taluk,"578, Menon Marg, Hyderabad 199744",Chakradhar Bumb,00502140047,2024-05-26,2024-05-26,33ITSPK3038D1ZZ,ITSPK3038D,,False,451460.0,915159.0,1.0,1033579.0,0.0,229362.0,Union Bank of India,923994,1.0,active,False,0.1300453541856851,2.2894143445709476,INMAA4,8471,,,,,,,,
Bose Varughese and Uppal,TN/MSME/kQ/345239,UDYAM-TN-19-22-0854458,Engineering,Micro,Castings,Perambalur,Perambalur Taluk,"43/642, Mandal Circle, Delhi-953223",Qushi Shah,05088431176,2025-10-13,2025-11-22,33VTGPT5462J4ZR,VTGPT5462J,,False,935799.0,1883945.0,4.0,537277.0,0.0,144649.0,HDFC Bank,193186,0.0,active,False,0.07329775668927736,0.5741371811681782,INMAA4,8542,,,,,,,,
Mani Group,TN/MSME/XA/334646,UDYAM-TN-25-23-0917254,Handloom,Small,General Products,Dindigul,Dindigul Taluk,"H.No. 05, Misra Path, Kanpur 524513",Chatresh Sankar,+919255544004,2013-09-06,2013-10-28,33NCGPY1389H6ZM,NCGPY1389H,19138603674,True,25741770.0,64340015.0,40.0,60145424.0,14374751.0,3371255.0,ICICI Bank,840160,12.0,dormant,False,0.0504837781450468,2.336491391229119,INMAA4,5201,,,,,,,,
Vaidya and Sons,TN/MSME/XG/247798,UDYAM-TN-17-20-0189411,Engineering,Medium,Machine Parts,Sivaganga,Sivaganga Taluk,"33/591, Nanda Zila, Saharanpur-679124",Barkha Yohannan,+910878071497,2014-08-18,2015-01-30,33AYSFN0054L2ZI,AYSFN0054L,,False,204505822.0,410797413.0,116.0,356071453.0,0.0,1495514.0,Indian Bank,182275,11.0,active,False,0.03899930700156208,1.7411311302423458,INMAA4,8703,,,,,,,,
Saran Inc,TN/MSME/Mv/446893,UDYAM-TN-31-20-0593898,Food Processing,Micro,Dal Mill,Virudhunagar,Virudhunagar Taluk,"H.No. 74, Thaker Street, Dibrugarh 015401",Nachiket Ramanathan,01225448684,2024-10-10,2025-01-09,33AWOPV1943G1ZN,AWOPV1943G,,False,1726450.0,1972702.0,10.0,3588446.0,0.0,637753.0,Canara Bank,113246,1.0,active,False,0.0838547775607653,2.0785113962176722,INMAA4,7204,,,,,,,,
Sathe-Nanda,TN/MSME/EI/594509,UDYAM-TN-27-21-0321088,Leather,Micro,Leather Footwear,Tiruchirappalli,Tiruchirappalli Taluk,"233, Zachariah Circle, Pimpri-Chinchwad-529877",Manan Kata,05380861456,2019-11-29,2020-01-22,33CNBPX3405Q6Z2,CNBPX3405Q,,False,1494488.0,2833029.0,6.0,3547167.0,0.0,92057.0,Canara Bank,901281,6.0,active,False,0.07774966278821943,2.3734998206743714,INMAA4,8517,,,,,,,,
Narang-Dani,TN/MSME/ua/432083,UDYAM-TN-12-22-0359334,Engineering,Micro,Forgings,Tirunelveli,Tirunelveli Taluk,"89, Chaudhary, Thrissur-791404",Isaac Sani,7967676530,2017-02-03,2017-05-12,33YFFAT7422H4ZI,YFFAT7422H,,False,437326.0,841972.0,8.0,958145.0,0.0,273776.0,Union Bank of India,334578,9.0,active,False,0.05548414445960081,2.1909170733045826,INMAA4,6110,,,,,,,,
Bedi Randhawa and Oza,TN/MSME/be/974728,UDYAM-TN-02-21-0211483,Textile,Small,Hosiery,Tiruppur,Tiruppur South,"97/998, Bhandari, Panihati 711006",Jagrati Parmar,0422272948,2023-12-21,2024-02-19,33CFCFF4726N2Z8,CFCFF4726N,56407748660,True,30944675.0,31519097.0,23.0,37700284.0,6419681.0,5354081.0,Indian Overseas Bank,741548,2.0,struck_off,False,0.06237270405019396,1.2183124883360383,INITP6,6403,,,,,,,,
Raman Kaul and Srivastava,TN/MSME/IT/374623,UDYAM-TN-35-23-0493956,Textile,Micro,Hosiery,Tiruppur,Udumalaipettai,"09, Sarraf Ganj, Shimla 679104",Ayushman Gopal,2273306171,2014-08-21,2014-12-10,33SHGAE1884T2ZG,SHGAE1884T,,False,1340563.0,1902584.0,6.0,3704968.0,0.0,44443.0,ICICI Bank,490704,11.0,active,False,0.008712613081118759,2.763740309108934,INITP6,2601,,,,,,,,
Oza Group,TN/MSME/qx/185849,UDYAM-TN-20-20-0173373,Trading,Micro,Electronics,Madurai,Melur,"63/665, Mital Road, Ludhiana 619502",George Chokshi,08619676613,2018-06-23,2018-06-28,33BSKFW4547R6ZR,BSKFW4547R,65614998924,True,1690668.0,3316773.0,5.0,2871258.0,710887.0,446739.0,Bank of Baroda,173938,7.0,active,False,0.13523861889929026,1.6982979508691238,INMAA4,6403,,,,,,,,
Raja More and Subramanian,TN/MSME/ZU/904147,UDYAM-TN-15-21-0394115,Trading,Micro,General Merchandise,Vellore,Vellore Taluk,"H.No. 079, Gill Ganj, Jaunpur-520562",Ryan Kakar,6647319649,2015-04-01,2015-09-22,33PSZCO4341W1Z0,PSZCO4341W,82189170386,True,2024033.0,3402844.0,8.0,4208841.0,1515616.0,393181.0,Axis Bank,286563,11.0,active,False,0.12935030728805103,2.079432993434396,INMAA4,8542,,,,,,,,
Majumdar LLC,TN/MSME/FG/488571,UDYAM-TN-13-21-0855151,Export Oriented Unit,Medium,Software,Krishnagiri,Krishnagiri Taluk,"H.No. 90, Shukla, Deoghar-500317",Janya Ramanathan,04735084461,2020-02-22,2020-05-12,33ZBACV9262X2Z4,ZBACV9262X,18684542763,True,80057181.0,89632166.0,239.0,176961758.0,163128330.0,571486.0,HDFC Bank,685477,6.0,active,False,0.04221566196658131,2.2104420339257262,INMAA4,0901,,,,,,,,
De-Sarin,TN/MSME/vI/068405,UDYAM-TN-19-20-0480357,Food Processing,Micro,Spices,Ranipet,Ranipet Taluk,"H.No. 59, Murthy Ganj, Jamshedpur 161596",Manan Bajwa,03792188653,2024-04-25,2024-10-14,33SQMAR5386X6ZW,SQMAR5386X,,False,2231592.0,5302424.0,10.0,3777469.0,0.0,681775.0,Indian Bank,283850,1.0,active,False,0.010055458151518782,1.6927238491623917,INMAA4,7204,,,,,,,,
Kalita-Palan,TN/MSME/nr/747512,UDYAM-TN-37-22-0153198,Engineering,Small,Precision Tools,Perambalur,Perambalur Taluk,"H.No. 89, Sani Chowk, Bidhannagar 812599",Daksh Dhaliwal,6000386459,2023-09-06,2023-09-16,33COQFX7997V6ZZ,COQFX7997V,,False,45356864.0,46563827.0,38.0,84136817.0,0.0,5779608.0,Federal Bank,227803,2.0,dormant,False,0.14089793802453351,1.8549963463082457,INMAA4,7108,,,,,,,,
Venkataraman PLC,TN/MSME/cW/028081,UDYAM-TN-28-20-0260790,Manufacturing,Medium,Rubber Products,Coimbatore,Coimbatore South,"H.No. 205, Baral, Rajahmundry-097284",Yashoda Borah,01305238481,2014-06-14,2014-10-06,33CTBPO9308G4ZL,CTBPO9308G,,False,120203143.0,248579658.0,123.0,240463080.0,0.0,45479388.0,HDFC Bank,235902,11.0,active,False,0.12943225319238102,2.0004724834857273,INICJ4,6110,,,,,,,,
Barad Walla and Deshmukh,TN/MSME/iH/000054,UDYAM-TN-22-22-0661675,Agro-based Industry,Small,General Products,Chennai,Perambur,"77/509, Krishnamurthy Marg, Sirsa 444536",Harita Madan,+918072049548,2024-05-05,2024-05-30,33BUFAN5317O6Z5,BUFAN5317O,,False,42133676.0,62412564.0,18.0,121117030.0,0.0,27273792.0,Bank of Baroda,754224,1.0,struck_off,False,0.1081887180656341,2.874589675014352,INNSA1,7204,,,,,,,,
Sura Varty and Din,TN/MSME/Fh/721596,UDYAM-TN-04-20-0909797,Handicraft,Medium,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"72, Krishnan Street, South Dumdum 680384",Patrick Ahuja,06973378451,2013-07-27,2013-10-11,33RHVCU5582C2ZD,RHVCU5582C,38735692037,True,187468434.0,216713998.0,247.0,249225777.0,93905025.0,50648134.0,Punjab National Bank,838241,12.0,active,False,0.06066798014535568,1.3294279558552242,INMAA4,2709,,,,,,,,
Narula Group,TN/MSME/vy/697844,UDYAM-TN-19-21-0992426,Chemical,Micro,Pigments,Tirunelveli,Tirunelveli Taluk,"74, Viswanathan Chowk, Tiruchirappalli 697737",Lohit Kari,4615321903,2019-01-31,2019-05-08,33VDBFU4854M2ZE,VDBFU4854M,,False,957974.0,1880202.0,8.0,1929223.0,0.0,102821.0,Federal Bank,360220,7.0,active,False,0.015542505489675383,2.0138573698242332,INMAA4,8471,,,,,,,,
Brahmbhatt Group,TN/MSME/ih/387165,UDYAM-TN-27-22-0096537,Food Processing,Micro,Dal Mill,Kancheepuram,Kancheepuram Taluk,"781, Sharaf Zila, Anantapuram 140374",Watika Raman,08806211535,2021-03-03,2021-04-18,33XTZPX9640E4ZD,XTZPX9640E,,False,1528800.0,2928407.0,5.0,3007079.0,0.0,353784.0,Indian Bank,110576,5.0,active,False,0.04145277964051825,1.9669538199895342,INMAA4,5201,,,,,,,,
Patel Chaudhary and Hayer,TN/MSME/kD/809340,UDYAM-TN-06-23-0398128,Textile,Medium,Knitted Fabric,Coimbatore,Mettupalayam,"89, Krishna Road, Nizamabad-297620",Avi Kant,2655976702,2014-12-16,2015-05-20,33EUWAO5640O1ZL,EUWAO5640O,88361017467,True,166364147.0,332526436.0,202.0,320556955.0,50805370.0,72328092.0,City Union Bank,869371,11.0,active,False,0.0016961853967356166,1.9268391704614096,INICJ4,8471,,,,,,,,
Nadig-Sachdeva,TN/MSME/El/045759,UDYAM-TN-28-22-0873983,Leather,Small,Leather Goods,Tirunelveli,Tirunelveli Taluk,"H.No. 795, Merchant Street, Siliguri 576422",Jai Mital,+919514222250,2021-12-06,2022-02-08,33ILZFJ9092R6Z6,ILZFJ9092R,,False,21065541.0,38888090.0,13.0,32653928.0,0.0,7227492.0,Punjab National Bank,407366,4.0,active,False,0.11441949254499528,1.550111055775876,INMAA4,3004,,,,,,,,
Manne Mann and Nadig,TN/MSME/en/984984,UDYAM-TN-21-23-0739428,Leather,Small,Leather Goods,Virudhunagar,Virudhunagar Taluk,"H.No. 939, Bala Nagar, Anand-951119",Utkarsh Chakrabarti,+916816893403,2016-12-15,2017-05-24,33SASCE1595A2Z4,SASCE1595A,,False,42914268.0,87565584.0,42.0,78457731.0,0.0,9097681.0,Punjab National Bank,473526,9.0,active,False,0.0006384982690095353,1.8282434876903877,INMAA4,8471,,,,,,,,
Srinivasan and Sons,TN/MSME/MI/414768,UDYAM-TN-24-23-0243705,Agro-based Industry,Micro,General Products,Thoothukudi,Thoothukudi Taluk,"03/139, Iyer Zila, Saharanpur-038715",Nitesh Batta,07623603304,2024-06-06,2024-06-06,33FDIPO3214J2ZX,FDIPO3214J,,False,2219255.0,2545634.0,1.0,4283134.0,0.0,989526.0,Indian Overseas Bank,260543,1.0,active,False,0.14358247901195456,1.9299873155631055,INTUT1,0901,,,,,,,,
Patil-Vig,TN/MSME/bh/159639,UDYAM-TN-25-23-0632339,Handloom,Micro,General Products,Tirunelveli,Tirunelveli Taluk,"903, Borah Ganj, Kalyan-Dombivli 878487",Lopa Kala,+918876047349,2025-08-15,2025-11-03,33FOUPQ0901K6ZR,FOUPQ0901K,50074755443,True,1897135.0,4048069.0,8.0,4056276.0,696814.0,745719.0,Axis Bank,128909,0.0,active,False,0.0758209092866908,2.1381061442649045,INMAA4,0803,,,,,,,,
Solanki-Gulati,TN/MSME/xu/766113,UDYAM-TN-16-23-0569818,Engineering,Micro,Precision Tools,Erode,Erode Taluk,"64, Lad Marg, Vellore 422350",Radha Arya,6099172132,2017-04-07,2017-06-09,33IDLCR8459M4ZL,IDLCR8459M,,False,1771671.0,4362522.0,4.0,2359073.0,0.0,164789.0,HDFC Bank,085315,9.0,active,False,0.019960426294065498,1.3315525286579732,INMAA4,8703,,,,,,,,
Ratta-Keer,TN/MSME/pW/755776,UDYAM-TN-12-20-0941896,Engineering,Medium,Castings,Perambalur,Perambalur Taluk,"14/453, Chatterjee Circle, Burhanpur-292056",Benjamin Sinha,7678541447,2025-03-09,2025-08-08,33AFFAJ1977B6Z3,AFFAJ1977B,19268541750,True,210209948.0,337647367.0,235.0,186172909.0,55628434.0,25519162.0,Union Bank of India,354720,1.0,struck_off,False,0.12098063615016628,0.8856522289801432,INMAA4,3004,,,,,,,,
Toor and Sons,TN/MSME/Wv/207958,UDYAM-TN-28-21-0268738,Handloom,Small,General Products,Virudhunagar,Virudhunagar Taluk,"22, Contractor Road, Gandhidham-637239",Hiral Aurora,+916122766816,2023-06-17,2023-07-28,33NBPPL6495Z2ZN,NBPPL6495Z,32987508112,True,34856573.0,40992131.0,24.0,77743284.0,14319456.0,16540323.0,Federal Bank,806173,2.0,active,False,0.04194820446959262,2.2303765777547895,INMAA4,3004,,,,,,,,
Madan Rege and Vora,TN/MSME/FJ/827770,UDYAM-TN-36-22-0498913,Export Oriented Unit,Micro,Software,Kancheepuram,Kancheepuram Taluk,"H.No. 10, Pandey Marg, Nanded 205350",Divya Datta,+911663878868,2013-08-14,2013-12-31,33UCNFN7013M2ZX,UCNFN7013M,34157656175,True,2315228.0,4609110.0,8.0,2213864.0,1690257.0,347618.0,Bank of Baroda,923931,12.0,active,False,0.06976119332746188,0.9562185668106986,INMAA4,3004,,,,,,,,
